src_ip,dst_ip,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,Label
127.0.0.1,127.0.0.1,19147,20000,6,2026-05-12 07:31:16,0.004932,281427.41281427414,4460.665044606651,2433.0900243309,2027.5750202757504,12,10,781,607,77,56,65.08333333333333,8.53871900358726,73,44,60.7,9.241753080449618,77,44,63.09090909090909,9.129916314010028,83.35537190082646,240,200,20,5,0.0002348571428571,0.000954,0.0,0.0003434791579889,0.004907,0.000954,0.0,0.0004460909090909,0.0003708105261194,0.004843,0.000994,0.000141,0.0005381111111111,0.000391612179031,5,3,0,0,1,3,1,8,19,0,0,0.8333333333333334,63.09090909090909,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.08333333333333,60.7,0,12,10,781,607,REPLAY
127.0.0.1,127.0.0.1,16093,20000,6,2026-05-12 07:26:16,0.000658,1110942.2492401216,18237.0820668693,10638.297872340429,7598.784194528876,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.981818181818182e-05,0.000324,0.0,8.522784242233839e-05,0.000658,0.000373,0.0,0.0001096666666666,0.0001245721566892,0.000544,0.000324,5.1e-05,0.000136,0.0001094143500643,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,53924,20000,6,2026-05-12 07:28:52,2.035328,295.7754229293756,4.913213005471355,2.9479278032828127,1.9652852021885416,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.2261475555555555,2.034407,0.0,0.6393162623033926,2.035328,2.034516,0.0,0.4070655999999999,0.8137252130901684,2.035149,2.034685,0.000134,0.6783830000000001,0.959050344874901,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,MITM_DOS
127.0.0.1,127.0.0.1,11211,20000,6,2026-05-12 07:28:15,0.000504,1450396.825396825,23809.52380952381,13888.888888888889,9920.63492063492,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.5818181818181815e-05,0.000187,0.0,5.092921680103615e-05,0.000504,0.000226,0.0,8.4e-05,7.291319039332549e-05,0.000398,0.000187,2.3e-05,9.95e-05,5.85170915203413e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,59594,20000,6,2026-05-12 07:27:46,0.000613,1192495.9216965742,19575.85644371941,11419.249592169655,8156.606851549754,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.572727272727273e-05,0.000177,0.0,4.926752740089913e-05,0.000613,0.000264,0.0,0.0001021666666666,8.858407807777248e-05,0.000506,0.000177,7.8e-05,0.0001265,3.669127961791466e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,38370,20000,6,2026-05-12 07:31:17,0.016017,248298.68264968472,3870.887182368733,1997.8772554161203,1873.009926952613,32,30,2080,1897,75,56,65.0,8.78564169540279,73,44,63.23333333333333,8.935634032096187,75,44,64.14516129032258,8.902422240501682,79.25312174817898,640,600,20,15,0.0002625737704918,0.001138,0.0,0.0003957469575296,0.0159899999999999,0.001138,0.0,0.0005158064516129,0.0004293492765205,0.0159519999999999,0.001175,4.2e-05,0.0005500689655172,0.000469581466696,15,13,0,0,1,3,1,28,59,0,0,0.9375,64.14516129032258,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,63.23333333333333,0,32,30,2080,1897,REPLAY
127.0.0.1,127.0.0.1,1230,20000,6,2026-05-12 07:27:13,0.001322,455370.6505295008,7564.296520423601,4538.57791225416,3025.7186081694404,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.0001468888888888,0.000654,0.0,0.0001998068202842,0.0010099999999999,0.000734,0.0,0.0002019999999999,0.0002729798527364,0.001187,0.000654,0.000126,0.0003956666666666,0.0002157040153131,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,DNP3_INFO
127.0.0.1,127.0.0.1,5617,20000,6,2026-05-12 07:11:50,0.244563,35491.87734857685,547.9160788835596,278.0469654035974,269.8691134799622,68,66,4461,4219,77,56,65.6029411764706,9.55347135228304,73,44,63.92424242424242,8.72354981620303,77,44,64.77611940298507,9.192503265392425,84.50211628425039,1360,1320,20,33,0.0018388195488721,0.009872,0.0,0.0032112425553658,0.244514,0.009872,0.0,0.0036494626865671,0.003724838389075,0.244509,0.009933,4.8e-05,0.0037616769230769,0.0037939530961282,33,31,0,0,1,3,1,64,131,0,0,0.9705882352941176,64.77611940298507,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6029411764706,63.92424242424242,0,68,66,4461,4219,NORMAL
127.0.0.1,127.0.0.1,3268,20000,6,2026-05-12 07:22:56,0.653259,19629.27414700754,303.0957093587689,153.0786410902873,150.01706826848155,100,98,6540,6283,77,56,65.4,9.406380813043878,73,44,64.11224489795919,8.655401348952777,77,44,64.76262626262626,9.06537519610628,82.18102744617896,2000,1960,20,49,0.0033160355329949,0.017373,0.0,0.0057709032753071,0.6531049999999999,0.017373,0.0,0.0065970202020202,0.0066822308317268,0.6531849999999999,0.01751,6.8e-05,0.0067338659793814,0.0067948499306442,49,47,0,0,1,3,1,96,195,0,0,0.98,64.76262626262626,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4,64.11224489795919,0,100,98,6540,6283,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,24772,20000,6,2026-05-12 07:11:50,0.324926,29908.34836239636,461.6435742292092,233.89941094279928,227.74416328640984,76,74,4983,4735,77,56,65.5657894736842,9.523289356425384,73,44,63.98648648648648,8.701496055344089,77,44,64.78666666666666,9.161212923091693,83.92782222222223,1520,1480,20,37,0.0021807114093959,0.010886,0.0,0.0038063579790091,0.3248730000000001,0.010886,0.0,0.0043316399999999,0.0044135081062272,0.3248799999999999,0.011119,5.6e-05,0.0044504109589041,0.004496384906608,37,35,0,0,1,3,1,72,147,0,0,0.9736842105263158,64.78666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5657894736842,63.98648648648648,0,76,74,4983,4735,NORMAL
127.0.0.1,127.0.0.1,2936,20000,6,2026-05-12 07:31:23,0.011335,260344.0670489634,4058.226731363035,2117.33568592854,1940.891045434495,24,22,1570,1381,77,56,65.41666666666667,9.1874763794103,73,44,62.77272727272727,9.044997704315596,77,44,64.15217391304348,9.214750442029596,84.91162570888467,480,440,20,11,0.0002518888888888,0.001049,0.0,0.0003957603215315,0.011308,0.001049,0.0,0.000491652173913,0.0004397768810476,0.011296,0.001089,3.8e-05,0.0005379047619047,0.000486225002272,11,9,0,0,1,3,1,20,43,0,0,0.9166666666666666,64.15217391304348,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.41666666666667,62.77272727272727,0,24,22,1570,1381,REPLAY
127.0.0.1,127.0.0.1,65088,20000,6,2026-05-12 07:26:53,0.000456,1603070.1754385964,26315.78947368421,15350.877192982456,10964.912280701754,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.1454545454545456e-05,0.000189,0.0,5.16638851112979e-05,0.000456,0.000243,0.0,7.6e-05,8.490779312485594e-05,0.000358,0.000189,1.7e-05,8.950000000000001e-05,6.420475060305117e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,1903,20000,6,2026-05-12 07:26:16,0.000768,951822.9166666666,15625.0,9114.583333333334,6510.416666666666,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,6.981818181818182e-05,0.000379,0.0,0.0001010020865507,0.000768,0.000458,0.0,0.000128,0.0001573605202499,0.000634,0.000379,5.1e-05,0.0001585,0.0001291539778713,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,11248,20000,6,2026-05-12 07:30:05,2.007027,299.946139239781,4.982494007305333,2.9894964043832,1.9929976029221328,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.2230029999999999,2.006633,0.0,0.6306084348244778,2.007027,2.006661,0.0,0.4014053999999999,0.8026278024141948,2.006945,2.00674,6.9e-05,0.6689816666666667,0.9459379894842768,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,MITM_DOS
127.0.0.1,127.0.0.1,19284,20000,6,2026-05-12 07:29:38,2.017622,298.3710526550563,4.9563297783231945,2.973797866993917,1.9825319113292776,6,4,370,232,74,56,61.66666666666666,6.574360974438674,64,56,58.0,3.4641016151377544,74,56,60.2,5.8275209137333865,33.96,120,80,20,1,0.2241802222222223,2.017154,0.0,0.6339119602075456,2.017622,2.017254,0.0,0.4035243999999999,0.8068648017670865,2.017538,2.017203,4.4e-05,0.6725126666666665,0.9508396586429396,1,0,0,0,2,3,0,1,8,0,0,0.6666666666666666,60.2,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.66666666666666,58.0,0,6,4,370,232,MITM_DOS
127.0.0.1,127.0.0.1,44339,20000,6,2026-05-12 07:26:30,0.000519,1408477.8420038535,23121.387283236996,13487.47591522158,9633.911368015411,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.718181818181818e-05,0.000157,0.0,3.98766693735896e-05,0.000519,0.000218,0.0,8.65e-05,7.018250019294933e-05,0.000412,0.000157,1.4e-05,0.000103,5.35583793630838e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,13483,20000,6,2026-05-12 07:14:39,1.112481,12245.60239680498,188.76726883425425,95.2825261734807,93.48474266077352,106,104,6953,6670,77,56,65.59433962264151,9.575694764573436,73,44,64.13461538461539,8.646984459144495,77,44,64.87142857142857,9.156711972627502,83.84537414965985,2120,2080,20,52,0.0053228755980861,0.02952,0.0,0.0093583168150751,1.112365,0.02952,0.0,0.0105939523809523,0.010886792305035,1.1124259999999997,0.029674,9.7e-05,0.0108002524271844,0.0110254722266112,52,50,0,0,1,3,1,102,207,0,0,0.981132075471698,64.87142857142857,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.59433962264151,64.13461538461539,0,106,104,6953,6670,NORMAL
127.0.0.1,127.0.0.1,51219,20000,6,2026-05-12 07:27:12,0.000602,1214285.7142857143,19933.554817275748,11627.906976744189,8305.647840531561,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.472727272727272e-05,0.000252,0.0,6.583462878385081e-05,0.000602,0.00035,0.0,0.0001003333333333,0.0001187387421564,0.000523,0.000252,4e-05,0.00013075,7.650939484795316e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,11217,20000,6,2026-05-12 07:31:54,1.793588,7595.389799664137,117.08374498491293,59.099414135241766,57.98433084967116,106,104,6953,6670,77,56,65.59433962264151,9.575694764573436,73,44,64.13461538461539,8.646984459144495,77,44,64.87142857142857,9.156711972627502,83.84537414965985,2120,2080,20,52,0.0085817607655502,0.025398,0.0,0.0093418094858053,1.7933849999999998,0.025642,0.0,0.0170798571428571,0.0057945493048431,1.7934489999999992,0.025398,0.000238,0.0174121262135922,0.0051587643279992,52,50,0,0,1,3,1,102,207,0,0,0.981132075471698,64.87142857142857,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.59433962264151,64.13461538461539,0,106,104,6953,6670,ARP_POISONING
127.0.0.1,127.0.0.1,9274,20000,6,2026-05-12 07:31:59,2.521275,5246.155219085581,80.91144361483772,40.852346531021006,40.05909708381672,103,101,6730,6497,77,56,65.33980582524272,9.595259142959538,73,56,64.32673267326733,8.456187506575182,77,56,64.83823529411765,9.06340999885704,82.14540080738178,2060,2020,20,49,0.0124200738916256,0.040107,0.0,0.0134371670802414,2.521275,0.040107,0.0,0.0247183823529411,0.0077193309473927,2.521154000000001,0.040262,7.1e-05,0.02521154,0.0071083369650291,49,49,0,0,2,3,0,98,202,0,0,0.9805825242718448,64.83823529411765,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33980582524272,64.32673267326733,0,103,101,6730,6497,ARP_POISONING
127.0.0.1,127.0.0.1,47499,20000,6,2026-05-12 07:26:22,0.000377,1938992.0424403185,31830.23872679045,18567.639257294428,13262.59946949602,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.427272727272727e-05,0.000174,0.0,4.635258335272236e-05,0.000377,0.0002,0.0,6.283333333333333e-05,6.639381664649872e-05,0.0003079999999999,0.000174,2.4e-05,7.699999999999999e-05,5.7484780594519104e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,59325,20000,6,2026-05-12 07:30:22,0.001292,470588.2352941177,7739.938080495356,4643.962848297214,3095.9752321981423,6,4,388,220,74,56,64.66666666666667,7.363574011458175,64,44,55.0,7.14142842854285,74,44,60.8,8.68101376568428,75.35999999999999,120,80,20,2,0.0001435555555555,0.000923,0.0,0.0002785841628708,0.001267,0.000923,0.0,0.0002534,0.0003412228597266,0.001242,0.000962,0.00013,0.000414,0.0003875805292667,2,0,0,0,1,3,1,2,7,0,0,0.6666666666666666,60.8,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.66666666666667,55.0,0,6,4,388,220,REPLAY
127.0.0.1,127.0.0.1,18438,20000,6,2026-05-12 07:27:47,0.000596,1226510.067114094,20134.228187919463,11744.96644295302,8389.261744966443,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.4181818181818176e-05,0.000361,0.0,9.794694127835296e-05,0.000596,0.000398,0.0,9.933333333333334e-05,0.0001375592801506,0.000523,0.000361,4.7e-05,0.00013075,0.0001331397292321,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,17647,20000,6,2026-05-12 07:27:18,0.000831,879663.0565583634,14440.43321299639,8423.58604091456,6016.847172081829,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.554545454545455e-05,0.000349,0.0,9.087190148411578e-05,0.0008309999999999,0.000417,0.0,0.0001384999999999,0.0001373459743373,0.000693,0.000349,9.8e-05,0.00017325,0.0001023337065682,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,15311,20000,6,2026-05-12 07:26:30,0.000577,1266897.746967071,20797.227036395147,12131.715771230502,8665.511265164645,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.2454545454545446e-05,0.000177,0.0,4.495525783055381e-05,0.000577,0.000255,0.0,9.616666666666668e-05,8.222614480132758e-05,0.0004729999999999,0.000177,2.2e-05,0.0001182499999999,5.7958498082679806e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,41347,20000,6,2026-05-12 07:19:46,1.312121,9973.165584576422,153.94921657377634,77.73673312141182,76.21248345236452,102,100,6674,6412,77,56,65.43137254901961,9.439705258693788,73,44,64.12,8.652490970812973,77,44,64.78217821782178,9.08224681103499,82.48720713655523,2040,2000,20,50,0.0065279651741293,0.035318,0.0,0.0115910355258266,1.3119300000000005,0.035318,0.0,0.012989405940594,0.0135457746845837,1.3120510000000007,0.035414,6.6e-05,0.0132530404040404,0.0137000849948843,50,48,0,0,1,3,1,98,199,0,0,0.9803921568627452,64.78217821782178,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.43137254901961,64.12,0,102,100,6674,6412,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,5248,20000,6,2026-05-12 07:28:31,0.000487,1470225.8726899384,24640.65708418891,14373.716632443531,10266.94045174538,7,5,418,298,66,56,59.71428571428572,4.333071682315172,66,56,59.6,4.454211490264017,66,56,59.66666666666666,4.384315479321969,19.222222222222225,140,100,20,1,4.427272727272727e-05,9.7e-05,0.0,3.107203041933638e-05,0.000487,0.00016,0.0,8.116666666666667e-05,5.384055679091325e-05,0.000382,0.000146,7e-06,9.55e-05,5.50386228025375e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,59.66666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71428571428572,59.6,0,7,5,418,298,DNP3_ENUMERATE
127.0.0.1,127.0.0.1,54247,20000,6,2026-05-12 07:14:47,0.406947,16849.86005548634,260.47617994480856,132.6954124247138,127.78076752009476,54,52,3541,3316,77,56,65.57407407407408,9.497761630748217,73,44,63.76923076923077,8.776312929644957,77,44,64.68867924528301,9.195326137984932,84.55402278390886,1080,1040,20,26,0.0038756857142857,0.021381,0.0,0.0068124443166818,0.406899,0.021381,0.0,0.0076773396226415,0.0079243526393378,0.406852,0.021506,7.4e-05,0.0079774901960784,0.0080572879064091,26,24,0,0,1,3,1,50,103,0,0,0.9629629629629628,64.68867924528301,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.57407407407408,63.76923076923077,0,54,52,3541,3316,NORMAL
127.0.0.1,127.0.0.1,58010,20000,6,2026-05-12 07:32:30,1.253515,7547.576215681504,116.47247938796106,59.033996402117246,57.43848298584381,74,72,4855,4606,77,56,65.60810810810811,9.566011860082108,73,44,63.97222222222222,8.70659427966052,77,44,64.8013698630137,9.188751210496823,84.43314880840686,1480,1440,20,36,0.0086449310344827,0.024597,0.0,0.0093098503841122,1.253455,0.024876,0.0,0.0171706164383561,0.0054540762025061,1.2534169999999998,0.024597,0.000232,0.0176537605633802,0.0045906168000217,36,34,0,0,1,3,1,70,143,0,0,0.972972972972973,64.8013698630137,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.60810810810811,63.97222222222222,0,74,72,4855,4606,ARP_POISONING
127.0.0.1,127.0.0.1,18772,20000,6,2026-05-12 07:12:33,0.320715,18125.126670096502,280.62298302230954,143.4295246558471,137.19345836646244,46,44,3013,2800,77,56,65.5,9.401086893684615,73,44,63.63636363636363,8.819118975506127,77,44,64.58888888888889,9.16865971599199,84.06432098765431,920,880,20,22,0.0036035393258426,0.01983,0.0,0.0064108083016039,0.320627,0.01983,0.0,0.0071250444444444,0.0074986765586574,0.3206,0.019959,0.000102,0.0074558139534883,0.0076163942706714,22,20,0,0,1,3,1,42,87,0,0,0.9565217391304348,64.58888888888889,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,63.63636363636363,0,46,44,3013,2800,NORMAL
127.0.0.1,127.0.0.1,45056,20000,6,2026-05-12 07:26:56,0.000404,1814356.435643564,29702.970297029704,17326.73267326733,12376.237623762376,7,5,428,305,76,56,61.142857142857146,6.998542122237651,73,56,61.0,6.752777206453653,76,56,61.083333333333336,6.897563982225094,47.57638888888889,140,100,20,1,3.672727272727273e-05,0.000184,0.0,4.915853927316264e-05,0.0004039999999999,0.000231,0.0,6.733333333333332e-05,7.879015730971026e-05,0.000328,0.000184,1.7e-05,8.2e-05,6.18748737372449e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,61.083333333333336,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.142857142857146,61.0,0,7,5,428,305,DNP3_INFO
127.0.0.1,127.0.0.1,36598,20000,6,2026-05-12 07:31:39,0.006296,261594.6632782719,4129.606099110546,2223.6340533672173,1905.972045743329,14,12,911,736,77,56,65.07142857142857,8.606179554867087,73,44,61.333333333333336,9.23158828275082,77,44,63.34615384615385,9.093287074676857,82.6878698224852,280,240,20,6,0.00025184,0.001347,0.0,0.0003926742853816,0.00625,0.001347,0.0,0.0004807692307692,0.0004435901007853,0.006225,0.001433,4.4e-05,0.000565909090909,0.0004895882229988,6,4,0,0,1,3,1,10,23,0,0,0.8571428571428571,63.34615384615385,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.07142857142857,61.333333333333336,0,14,12,911,736,REPLAY
127.0.0.1,127.0.0.1,2194,20000,6,2026-05-12 07:30:23,0.002372,365935.91905564925,5902.192242833053,3372.681281618887,2529.510961214165,8,6,519,349,75,56,64.875,7.959860237466485,73,44,58.16666666666666,8.839620404117413,75,44,62.0,8.984112962017214,80.71428571428571,160,120,20,3,0.0001824615384615,0.000881,0.0,0.0002938530808688,0.002347,0.000881,0.0,0.0003352857142857,0.0003461806771391,0.0023239999999999,0.000965,0.000113,0.0004647999999999,0.0004074846745584,3,1,0,0,1,3,1,4,11,0,0,0.75,62.0,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.875,58.16666666666666,0,8,6,519,349,REPLAY
127.0.0.1,127.0.0.1,43724,20000,6,2026-05-12 07:27:14,0.000372,1965053.76344086,32258.064516129038,18817.204301075268,13440.860215053764,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.381818181818182e-05,0.000192,0.0,5.092921680103615e-05,0.000372,0.000218,0.0,6.2e-05,7.212026991999775e-05,0.000324,0.000192,2.2e-05,8.1e-05,6.552098900352466e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,63588,20000,6,2026-05-12 07:28:06,0.000479,1530271.3987473904,25052.192066805845,14613.778705636743,10438.413361169103,7,5,428,305,76,56,61.142857142857146,6.998542122237651,73,56,61.0,6.752777206453653,76,56,61.083333333333336,6.897563982225094,47.57638888888889,140,100,20,1,4.354545454545455e-05,0.000214,0.0,5.718926096959056e-05,0.000479,0.000247,0.0,7.983333333333334e-05,8.054070744384828e-05,0.0003909999999999,0.000214,3.1e-05,9.775e-05,6.940235946997768e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,61.083333333333336,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.142857142857146,61.0,0,7,5,428,305,DNP3_INFO
127.0.0.1,127.0.0.1,19803,20000,6,2026-05-12 07:27:27,0.000672,1087797.6190476192,17857.14285714286,10416.666666666668,7440.476190476191,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,6.109090909090909e-05,0.000294,0.0,7.725218978414968e-05,0.000672,0.000351,0.0,0.000112,0.0001130840395458,0.0005639999999999,0.000294,5.2e-05,0.0001409999999999,9.137286249209882e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
